mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectral_contrast,zero_crossing_rate,rms_energy,label
-58.749374,31.940691,-62.74374,-18.657104,-17.753868,-1.1379474,-19.924925,-12.626963,-10.379421,-1.1226213,-10.103723,-6.095531,-9.519752,3110.7832698875236,2461.415742494325,5872.691761363636,0.062865876,20.25972367187809,0.15269886363636365,0.22080278,Clap
-74.99601,3.4547584,-54.6283,-17.513605,-21.256237,-8.43761,-16.040527,0.36476755,-0.18641134,2.9482322,-5.326409,-0.6907956,-2.996378,4078.962308125591,2729.0089769067886,7462.79296875,0.2147259,17.393939845883025,0.2599400111607143,0.1367716,Clap
-93.94983,32.52001,-52.299427,-17.348894,-26.74635,-6.5088444,-14.094831,1.6588697,-5.280051,7.310491,-3.325078,4.8907094,-0.5806548,3521.557120533703,2633.8589990044284,6771.6796875,0.14451364,18.776669858442784,0.22544642857142858,0.09500056,Clap
-118.54861,12.923123,-51.27469,-25.160122,-26.956314,-8.769552,-15.831449,-0.7011207,-4.3336515,4.607583,-1.5469692,3.1663818,-5.017478,3970.680121309262,2805.879838885986,7544.15771484375,0.19939226,18.00146315099604,0.258154296875,0.100480154,Clap
-62.11727,26.484861,-58.071808,-30.554016,-26.917973,-8.882035,-18.051586,0.90128845,-4.081765,4.8805017,-3.2583773,2.354825,-2.5393147,3572.6311762633186,2698.841181010881,6965.318298339844,0.15676495,17.083191151780827,0.22442626953125,0.14053382,Clap
-153.39674,13.973951,-60.059856,-21.251072,-22.602978,-5.0028844,-13.729514,1.4116182,0.6921282,0.574085,-3.29573,-0.6735385,-4.8538427,3815.402196699469,2663.546262797422,7063.4033203125,0.1698442,17.91021486308872,0.2374209449404762,0.060800064,Clap
-99.26518,14.48152,-48.71532,-30.525745,-29.499147,-12.807582,-10.284276,0.31943974,-5.528385,1.2471706,-2.101126,0.8070359,-3.6721208,3987.6681988770674,2888.330014967424,7698.88916015625,0.20465937,16.671759460209625,0.2431640625,0.10559972,Clap
-129.10268,32.601788,-67.07147,-28.644875,-33.40838,-11.823969,-28.062702,-12.2566805,-10.607746,1.4094973,-7.5368166,-5.108826,-3.7199814,3227.848127323858,2508.436356930121,6264.204545454545,0.09289894,19.232426316923473,0.1912508877840909,0.088530295,Clap
-88.81522,11.424354,-63.455738,-22.156391,-30.20959,-11.591922,-12.471531,1.194574,-4.9254913,4.726186,-1.2393113,0.8472803,-3.068476,3801.033890136293,2635.8110165413973,7036.512451171875,0.17879325,17.375723216396086,0.252001953125,0.11788541,Clap
-124.32939,-30.777136,-45.63201,-16.049406,-18.893099,10.875115,-13.755677,5.5532074,-5.493878,4.3477225,-2.8829913,5.186687,-4.5039797,4934.905213063679,2657.8845822211197,7978.41064453125,0.22550437,19.849453983604498,0.376123046875,0.08735847,Clap
-89.28009,46.481186,-42.47011,-19.539122,-22.686731,-4.2076344,-19.76236,-3.7483027,-7.728851,1.5717448,-6.386969,3.7967472,-2.6466618,3414.445454883348,2682.513863875905,6725.89599609375,0.13388167,19.268910531077545,0.217236328125,0.09878974,Clap
-145.8141,18.425163,-49.864445,-32.250492,-30.710424,-11.4748955,-22.157574,-5.4025297,-9.018303,0.27328604,-8.560892,0.8631853,-5.2677135,3898.0640137470755,2813.6272842647945,7454.5721646012935,0.18366851,19.017474257329624,0.25417564655172414,0.05678048,Clap
-130.88351,37.377987,-76.932884,-24.714567,-36.49432,-12.987091,-22.501345,-6.7902613,-10.79752,-2.923754,-8.557052,1.5708698,-4.1686845,3015.2575540197927,2333.4733428394143,5632.00927734375,0.07460699,19.47680075905691,0.1814453125,0.085928395,Clap
-141.09193,2.1491363,-50.942566,-27.693207,-42.87338,-16.376236,-22.479424,-5.149603,-8.125687,-0.24343586,-3.8877203,4.2170353,-3.1774168,4134.029432526695,2679.9810277480865,7355.607604980469,0.18580616,18.75899407599445,0.2690582275390625,0.061200827,Clap
-70.98869,36.432327,-26.36989,-8.35836,-10.0769,-2.4100099,-7.899515,1.895041,-1.5338184,1.6424706,0.21399727,4.684515,0.7836473,3857.5663421561876,2867.2899889692994,7573.2275390625,0.19206607,17.66281732305004,0.25732421875,0.099997796,Clap
-68.18518,19.51074,-56.655094,-25.243143,-29.188473,-7.1987567,-14.56316,0.6500583,-9.333093,2.1572676,-6.8489246,1.0634801,-7.173279,3737.0735871720194,2690.3336139353846,7054.5166015625,0.15910882,17.87171565262583,0.2394748263888889,0.12526006,Clap
-174.88771,-6.840273,-43.544807,-25.245594,-37.81661,-3.5346477,-19.079811,3.5771437,-6.9009094,4.9508486,-7.9777746,1.5885283,-2.2271557,4520.758614534072,2697.8689782891447,7674.1557459677415,0.20056066,19.322648586822346,0.33393712197580644,0.04965423,Clap
-91.983315,-0.90276027,-43.88732,-21.269735,-19.357197,-6.8556833,-11.651449,-0.9277152,-6.9496646,-0.32121927,-4.957318,0.3543742,-2.6062758,4484.909536432452,2821.4507833276866,7988.185029871323,0.25156212,17.338977334813794,0.33829273897058826,0.111499436,Clap
-113.50931,1.5391544,-44.10483,-16.83335,-26.981876,-10.294341,-14.208528,-5.2264347,-3.348535,3.2740297,-1.6720959,5.8021083,-1.6906018,4300.1704529514545,2789.5699069123516,7805.7861328125,0.2432781,17.067248093278124,0.2868109809027778,0.08525812,Clap
-149.07683,25.661268,-28.812048,-11.12615,-24.085495,-3.5292833,-12.970834,-1.6674826,-8.565066,-1.2277073,-7.049435,-1.5945542,-3.6387656,4000.5027368746705,2779.2591151743027,7392.872413429054,0.19494633,19.67090985300057,0.27300200591216217,0.051273737,Clap
-337.07556,-76.99552,-15.830323,-22.176886,-25.810923,9.286806,-14.360366,9.891261,-4.2212625,-12.259603,7.389313,-7.3903804,-6.9858413,5715.328228586353,2490.1202980203516,8721.844482421875,0.0958227,19.074218746483513,0.5078531901041666,0.03040894,Clap
-198.56795,24.418278,-29.473959,-9.002302,-10.729798,0.4113814,-6.3510437,3.9486768,-3.7764587,11.098794,0.099476814,7.406022,1.9991505,4164.23329892174,2869.3879671162,7650.439453125,0.25690672,15.463516106514126,0.18917410714285715,0.044415854,Clap
-230.57277,69.44748,-35.444935,-18.622284,-7.5056033,2.2836785,-3.1758096,-0.12313516,-1.2236974,9.531672,2.2889175,-3.5168214,-13.677816,3190.799977690927,2727.353150622831,6738.3544921875,0.12768134,16.428908802009417,0.1083984375,0.044030108,Clap
-222.87274,49.761547,-43.460007,-8.438963,-16.00266,-7.5313673,-8.989823,-5.8086376,-13.11841,-7.1445684,-13.288768,-5.7913475,-4.908253,3345.082540378784,2527.022703192185,6283.6578369140625,0.15615094,16.143051999948778,0.1727294921875,0.04967781,Clap
-220.98099,58.335056,-17.45185,10.7794895,-21.199276,-4.8046055,-17.954319,-7.77786,3.278296,13.515282,0.9450834,-0.869365,-7.065155,3193.7291162713946,2523.205463241654,6054.8675537109375,0.13529241,15.676252704820472,0.153076171875,0.054633636,Clap
-256.17032,54.87762,-43.01679,-3.1671305,-12.022163,-6.3638163,-6.4647527,5.1325493,-4.9848466,-8.033744,-9.235766,0.3924839,-5.349368,3161.2180924673576,2551.356635622115,6084.4757080078125,0.13228127,16.637021510892655,0.17388916015625,0.03057596,Clap
-180.66016,71.08278,-34.250957,-8.313872,-24.543781,-0.9279075,4.3561177,14.476356,-7.8119483,-2.7430089,-0.6411876,-0.7015286,-7.3319087,2892.103863427735,2500.2536777552873,5713.9892578125,0.09859152,15.109712527675105,0.11376953125,0.05956754,Clap
-201.51517,77.26524,-18.515335,-8.200116,-22.987906,-5.495143,-9.780795,10.138791,-12.886069,3.9349358,-4.0616612,-5.3650637,-1.9347969,2975.736241303149,2601.747774682645,5837.0361328125,0.11364747,15.23827044751945,0.11188616071428571,0.052880313,Clap
-209.11736,6.7275543,-51.234367,10.144714,-10.811236,4.419367,-0.9466711,4.461306,-11.858048,-4.289113,0.92590237,5.2832646,-10.704297,3979.6073815341297,2531.1594686240437,7048.89404296875,0.20020404,16.84964353495717,0.217919921875,0.043561764,Clap
-217.89853,33.943176,-51.081413,2.0192149,-5.6184993,11.725427,1.4146092,2.9972606,-3.2627378,1.4744804,-3.6005054,3.6332176,-5.126771,3511.2702772947027,2496.768472437849,6514.87060546875,0.16450325,16.79640133259413,0.19091796875,0.047259994,Clap
-215.16595,51.622086,-57.307175,1.3185574,-20.272472,-10.98599,-24.743114,0.8576567,-7.165777,-9.107616,-10.2458725,-2.481444,-6.965881,3208.1663025000216,2290.210322129918,5845.068359375,0.12641078,16.44031826946601,0.16552734375,0.053054504,Clap
-192.4666,25.189907,-53.43391,-4.664668,-20.776112,-11.01675,-23.586025,-19.244156,-10.51755,-3.7707794,-0.12834859,-0.9186177,-13.920193,3696.891038015616,2572.7024057249273,6781.6131591796875,0.17921907,15.701100604246431,0.22064208984375,0.06217868,Clap
-190.25758,62.997215,-28.122221,-2.6086333,-20.098068,-1.3423917,-14.722202,7.5458903,-9.348415,5.830791,6.2738113,7.9047503,-6.8768225,3132.713137861887,2574.1200980463304,6095.2423095703125,0.14119017,16.351882906673243,0.13861083984375,0.057649158,Clap
-173.18571,38.635456,-43.996983,-9.599022,-24.554712,-10.810753,-22.917171,-8.422281,-8.529085,-9.626645,-5.783494,-1.3442023,-12.324554,3442.988585977756,2615.5522667727823,6575.3173828125,0.14990766,15.615437458110865,0.18150111607142858,0.064138,Clap
-216.4019,61.982,-22.676485,1.1865393,-28.3712,-5.8923573,-17.587696,-3.2576094,1.3429928,1.2068807,-8.831914,-3.1370592,-22.188051,3127.905915379085,2542.3356182971597,6112.738037109375,0.11639814,16.353198632877312,0.12689208984375,0.0531467,Clap
-229.39221,36.822094,-32.77434,-0.11151457,-16.781023,6.670664,-1.5795107,3.656477,-5.7202845,8.434892,-8.789131,-2.6551523,-4.7762794,3683.7437531625983,2621.224631305317,6756.04248046875,0.20006004,16.395437624109444,0.18328857421875,0.041213587,Clap
-215.71117,40.967297,-35.021545,-4.1979246,-19.481537,-4.7642565,-14.327692,-0.5780897,-20.62085,-7.880169,0.10055351,1.9753249,-8.438349,3547.1242306582944,2581.565627619286,6480.1483154296875,0.18398395,16.05137971867288,0.17791748046875,0.04180883,Clap
-244.14383,62.83714,-12.228724,-1.3259964,-13.618667,3.014527,-10.343936,7.968458,5.3190365,2.1985092,-1.6406953,3.3069103,-9.873653,3182.262356996072,2621.597202798561,6164.4775390625,0.15354317,16.006639522183843,0.1342230902777778,0.048880387,Clap
-197.64967,21.098328,-59.78164,-13.12184,-19.61288,1.006469,-2.5735445,2.6625798,-11.796608,0.20557952,-5.5653224,-2.0765371,-0.23240006,3847.926496436886,2486.7905737772116,6628.1890869140625,0.17304985,16.633972798552943,0.17919921875,0.06145176,Clap
-193.98721,46.26958,-21.839315,-9.537651,-21.361769,-8.871645,-17.845589,-0.062768996,-8.350402,-11.498346,-10.773949,-1.9984487,-14.094454,3553.0433678934896,2770.7413686265927,7010.4034423828125,0.16409644,15.5573702379706,0.15972900390625,0.05820954,Clap
-329.8268,70.78798,-18.256859,-9.528937,-12.243221,6.4514837,6.490486,-2.172789,-9.278316,0.34215397,-3.306256,2.3663852,1.0961132,2845.17894916786,2728.668179069942,6180.029296875,0.10087392,16.94492101170281,0.0988498263888889,0.02757696,Clap
-142.8204,4.495949,-16.837166,-3.5418606,-30.831758,24.919073,18.188387,16.25363,2.7551167,2.9317768,1.3711783,-8.425313,4.8420596,4557.52254677221,2771.318917937237,7731.9580078125,0.17051499,16.0584634968747,0.23430524553571427,0.12928046,Clap
-97.1343,3.8737097,-44.920124,28.21836,-4.5079713,7.9399514,-18.491896,-1.7944217,-12.100429,-9.806328,-8.919496,-0.14520049,-5.324321,3991.498895506155,2349.387282961188,6633.123779296875,0.1441243,17.958788968284164,0.24971516927083334,0.15524368,Clap
-105.97586,19.92895,13.45519,3.669935,-28.406662,0.041505177,0.50549346,-1.2271296,-7.5753655,0.0016344389,-14.717341,-5.547809,5.3699775,4327.704775580953,2883.2821993600896,7701.708984375,0.10743212,17.849519766714316,0.23160807291666666,0.20400898,Clap
-123.955864,32.68564,-17.186905,20.060633,-9.067701,18.132555,7.571682,-0.47424868,-3.2949479,4.283061,0.9965645,0.60750526,-2.696431,3753.9049343071138,2653.5070091499433,6790.6494140625,0.17497925,17.011968671640318,0.17940848214285715,0.13960466,Clap
-180.78992,91.09242,-81.383316,-16.45951,-45.352104,-12.411983,-17.84381,-3.6930876,-7.8688564,-2.8260407,-7.6720724,-4.7474265,-6.8074465,2175.4179679499593,1807.2188442494362,3813.76953125,0.023064917,17.122777803620693,0.11046006944444445,0.08176654,Clap
-224.18195,11.346889,-83.646454,15.380136,-3.0123188,3.5020044,-12.263939,2.927625,-4.2607822,-0.2446901,-6.1250796,-1.0886412,-7.121342,3327.052426884811,2078.818319613402,5467.63916015625,0.087698996,16.353620222808722,0.18082682291666666,0.06250618,Clap
-200.16867,115.14047,-90.322235,-16.340408,-29.056479,2.1784112,-7.9113183,6.797075,-8.335551,3.9056058,-5.8585005,3.698939,-4.742568,1910.8889410753177,1549.0261416967764,3052.9296875,0.009461843,16.851715802423776,0.1025390625,0.074783355,Clap
-182.81203,56.548378,-56.335938,-11.068253,-32.36121,-20.978321,-28.72609,-14.445681,-14.901761,-4.75114,-8.222653,-1.6048119,-4.096524,2954.707269061084,2324.1688033590235,5324.08447265625,0.11037862,16.56063414867432,0.145263671875,0.07547989,Clap
-127.742905,24.016762,-47.08958,-7.751276,-36.115135,-19.847818,-27.633146,-14.31725,-15.046792,-4.5065126,-7.80777,-0.99622875,-3.452784,3679.8105664409036,2604.3371956104884,6730.322265625,0.18322264,16.402293468311296,0.22086588541666666,0.099852316,Clap
-153.34967,47.310757,-67.40322,-10.052459,-33.54121,-23.503609,-31.369081,-15.466186,-17.467783,-5.8517213,-8.852464,-1.663025,-3.4189427,3014.9037527733344,2232.0496143616797,5222.698974609375,0.10560396,17.076809516205355,0.18131510416666666,0.09462839,Clap
-140.36258,28.489431,-52.91819,-2.2374513,-30.97482,-19.71661,-27.468672,-13.077058,-13.969266,-4.2902255,-9.018211,-0.94320804,-2.2967737,3566.7753174386185,2423.991806501147,6180.029296875,0.1698635,15.342444571280769,0.20152064732142858,0.10425639,Clap
-121.76009,48.651485,-33.942432,14.132099,-11.487154,-1.2605379,-13.503732,-6.1424546,-13.366966,-8.055621,-15.624775,-10.950549,-13.821201,3307.019873746977,2549.0338883108675,6156.103515625,0.14265199,17.320439226983925,0.18733723958333334,0.10734058,Clap
-121.17569,78.19888,-54.589306,-10.072608,-40.758335,-18.52144,-26.486752,-16.387842,-15.762257,-4.978223,-7.8435764,-1.0005064,-3.3785763,2531.015889606845,2157.1698810987114,4764.8193359375,0.056718912,17.592005791203658,0.09673394097222222,0.121122226,Clap
-146.73183,38.362736,-69.21502,-8.161044,-9.800103,8.013694,-7.869922,-4.6156387,-10.0291395,-2.6283684,-9.083232,-8.140284,-12.466055,3008.891041562615,2334.811170750019,5504.8095703125,0.06879882,16.77237632653095,0.14432198660714285,0.1242904,Clap
-172.48778,31.413198,-38.67268,-5.457587,-26.810322,-17.015133,-24.641338,-15.277441,-17.021566,-5.2440476,-9.427548,-2.5850987,-4.2411222,3570.762935725259,2712.8021368956715,6812.02880859375,0.13559656,17.474517529432134,0.1861328125,0.07650569,Clap
-114.31897,28.127895,-21.263012,4.2285423,-20.197021,-14.700687,-21.6255,-13.873597,-19.346924,-13.493416,-14.857687,-12.006641,-16.341825,3746.646059682605,2815.4665412839818,7118.0694580078125,0.13016967,16.304487679166552,0.14739990234375,0.14411977,Clap
-133.77438,24.928364,-23.008816,6.1196346,-20.565283,-10.544825,-18.956436,-10.404118,-15.51775,-7.98257,-14.112738,-4.7984858,-6.1507077,3958.283139675301,2821.290571091198,7361.663818359375,0.22487012,17.357809428064893,0.23345947265625,0.09584757,Clap
-116.4678,29.847794,-18.949581,11.450561,-15.857878,-4.4216704,-17.894407,-10.844541,-18.15699,-15.117003,-20.733398,-15.940314,-16.992128,3779.614075570243,2829.7385614648397,7154.40673828125,0.1745489,18.345419903234802,0.20755440848214285,0.09056953,Clap
-483.431,-99.82073,26.065643,20.122143,0.3958885,8.342198,4.6088915,9.009627,4.5564146,6.6298075,6.345464,10.4504795,1.4608204,5891.50339091069,2469.55657432576,8583.134765625,0.10482571,14.389253744648693,0.2396484375,0.031570196,Hi-hat
-396.86588,-50.619236,-2.0218875,-23.820293,-14.990084,-8.440596,-22.901157,-6.877534,-12.261338,-12.403955,-13.96438,-9.067047,-10.988373,6416.324119428482,2721.435780907674,9300.1904296875,0.26403734,15.913990319370187,0.450390625,0.03616024,Hi-hat
-209.14182,-64.74749,0.24414185,-18.397903,-16.330244,-4.297641,-26.890825,-17.314507,-23.880442,-10.567855,-22.491608,-14.927512,-16.60632,6449.12825573879,2557.9182198008953,9114.697265625,0.21629512,18.736773989756124,0.5264369419642857,0.052873604,Hi-hat
-447.05655,-198.70808,11.009313,-1.9194301,-8.654809,3.2539654,-5.4885783,2.9846992,-0.4879273,-0.6812185,-4.7228823,0.3136619,-0.34300905,7486.309897428888,2017.664887742098,9724.39453125,0.06553842,16.361606347775965,0.590771484375,0.03728857,Hi-hat
-194.18321,-75.90796,-24.047869,-8.978926,-33.16175,-9.702371,-23.22259,-21.689783,-28.662865,-11.091919,-22.090773,-16.40785,-19.677267,5836.94369371479,2509.4734345249876,8758.63037109375,0.22603439,18.665988681403437,0.4248860677083333,0.07076238,Hi-hat
-303.50342,-101.77659,-18.485685,-26.17225,-21.88897,-12.814626,-27.87977,-15.162941,-19.575504,-3.6109517,-12.274381,-3.3181984,-7.8523235,6578.437435480703,2472.2555866516764,9198.2666015625,0.15640461,18.21556563560254,0.458740234375,0.052985754,Hi-hat
-349.85452,-154.46143,-11.807059,-1.3142368,-1.6945214,-0.9305594,-7.5862126,4.3918915,-2.9281206,4.006857,-3.1689465,4.2011256,4.1128645,7076.74663946412,2222.5812844962975,9512.29248046875,0.090179175,15.589069423088999,0.517333984375,0.07258437,Hi-hat
-341.2544,-38.60911,7.169088,-8.447766,-5.388359,-4.65826,-24.059052,-12.022304,-10.522424,-10.760178,-14.355805,-8.826768,-10.929016,6180.133108497928,2822.5609979025485,9305.9326171875,0.2804946,17.077557432712236,0.4496256510416667,0.04100737,Hi-hat
-442.6793,-226.66484,-2.337536,4.2572412,-2.7505796,6.326614,-1.7718719,3.3868897,-2.1355414,2.3815453,-3.0498822,3.2403119,0.14920147,7430.790619331653,2013.8991996689792,9652.25830078125,0.057914734,16.054678478341035,0.5420735677083334,0.04151458,Hi-hat
-307.24158,-134.62657,-28.636774,-18.986174,-7.5605006,-0.48142037,1.1449447,1.75069,-0.052078564,1.9606286,1.7120818,5.285977,-0.6338994,6951.658993655416,2473.661741995871,9698.91357421875,0.17595665,15.23190173744326,0.4807942708333333,0.064351104,Hi-hat
-406.74112,-17.627613,21.865675,7.5913377,0.14194655,-24.06683,-15.85329,6.65088,-6.48041,-2.3381233,-0.10610895,-6.8810143,-5.428721,5383.16922396699,2963.6212083184805,8865.2197265625,0.17349751,16.559349301534375,0.21767578125,0.048016265,Hi-hat
-365.3911,-161.3584,-3.2054172,-6.8943563,-12.084612,10.718933,-12.915433,2.6734571,-8.202813,4.2821097,-4.641242,-6.2507944,-1.1651169,6907.436466237573,2106.789542693028,9341.372680664062,0.06263541,17.720251973945032,0.512939453125,0.058868796,Hi-hat
-190.60968,-31.15734,11.927048,-25.784555,-9.86442,-3.9564474,-17.145515,-11.924258,-11.496369,-9.621129,-15.318088,-7.4552836,-6.5735536,6462.4280204246415,2891.8026903777954,9444.10400390625,0.24163395,18.42794273960412,0.491455078125,0.05184142,Hi-hat
-307.62573,23.888367,-15.527829,32.05611,-12.048645,55.362217,-5.6206493,-6.2689843,-25.267265,7.2640195,-2.9222918,1.2134184,-19.703438,3646.19404583731,2327.4867827635703,6255.3955078125,0.042482253,19.730100386909744,0.149169921875,0.05652393,Hi-hat
-387.3531,-159.06961,19.944122,-6.8959436,1.8899289,1.037265,-1.0012614,3.7994194,-3.136459,-2.2598815,0.16267596,7.9201226,1.1551914,7652.85396727794,2134.148465982692,9860.6689453125,0.089840464,17.41696708207376,0.6256277901785714,0.039838344,Hi-hat
-452.4375,-82.131836,-10.79302,19.655003,-8.796695,-0.5528234,5.8703084,-5.4770393,-6.088872,7.5458274,-3.7111192,-6.102723,-2.0052783,4790.812586372871,1951.9501228602523,7220.0830078125,0.33525172,14.078247295738334,0.13671875,0.046397503,Hi-hat
-473.8431,-128.1083,16.936611,-10.7044325,-1.0514386,-11.902658,-7.1903214,0.10872307,3.857701,1.6329393,-9.274499,-1.5630648,-1.135033,7705.830447818313,2196.8291956942935,9900.966796875,0.0727772,15.468889403938615,0.56416015625,0.03426983,Hi-hat
-438.09314,7.526872,-48.09915,-6.9881325,-8.92172,-0.60999125,15.988075,26.396154,4.164637,-5.0671754,-16.219,-5.181034,6.151894,3592.332666620341,2621.5271508230458,6910.36376953125,0.13467896,17.74444029056525,0.14274088541666666,0.025018146,Hi-hat
-400.40738,-98.84585,-24.13828,15.09644,-3.5096443,3.5817,-9.847051,4.612152,-0.7440665,-3.1013489,-1.628579,2.0875196,3.8588116,6015.102278263582,2437.5690804740957,9049.32861328125,0.30805618,15.252152879678269,0.2750651041666667,0.055422574,Hi-hat
-395.77527,-99.071846,-10.070608,8.245401,-11.261142,15.049356,-16.906387,-0.80882704,-8.60563,-4.727796,-5.9796133,-4.994574,8.290348,6249.997150537977,2087.747579737429,8703.720703125,0.112657525,16.320927877317235,0.343359375,0.06327273,Hi-hat
-408.33063,-107.863464,-19.995588,30.790546,0.46824908,-2.3074698,0.35096663,9.932842,-5.873904,1.2990632,5.7859764,2.1772056,-0.89912474,5892.871230087172,2419.2223643457964,8965.887451171875,0.18145207,13.883416889373963,0.3001708984375,0.04226331,Hi-hat
-457.77667,-59.57244,-37.70868,-9.947351,-2.1420462,-8.608279,-16.289944,-6.9840226,0.33293468,4.937766,-3.0283675,-2.827808,-3.4284687,5640.935212723843,2866.087902311335,9190.37109375,0.44018722,11.998349347566283,0.33505859375,0.020712204,Hi-hat
-375.51505,-68.05132,-13.195436,4.749773,-10.511801,8.551918,3.3585694,-4.123844,1.5976683,-1.1554399,-9.71013,9.123007,3.783195,6029.750424787251,2435.80697733554,8917.437744140625,0.22445235,11.834412359914934,0.37109375,0.050481893,Hi-hat
-407.74307,-59.9802,-26.198236,-5.366343,-14.755298,-1.2198448,-6.2613325,-5.798623,-5.357793,0.288618,-1.6401049,-5.711347,-7.9437995,5765.958584414069,2668.682253849355,9033.1787109375,0.4354456,13.279634279061913,0.2486328125,0.041416578,Hi-hat
-339.12772,-55.095165,-8.1647215,-13.09302,-12.081303,2.9081116,-11.6888075,-8.760883,-9.501018,-3.6867821,-5.5610905,0.11206088,-2.6922054,6299.077275849547,2590.5464171137396,9171.35009765625,0.28988144,15.861754464774602,0.3841145833333333,0.050681304,Hi-hat
-361.67194,-82.19106,-5.556576,4.5191674,3.718921,-0.8101202,-3.4522834,3.4116554,0.9198719,3.3956819,1.7154903,0.78826416,-4.028896,6512.68408453522,2681.817282887807,9692.0947265625,0.38128048,14.221381352434609,0.358203125,0.05739106,Hi-hat
-309.62442,-93.14554,-36.43377,-19.315966,-9.248747,-0.22305846,-6.5522356,-9.445826,-7.3350096,1.1030707,-3.7395775,-5.5983987,-9.718934,6292.910863439361,2700.8069240178415,9464.91943359375,0.2838064,15.897061361542374,0.516064453125,0.026555592,Hi-hat
-385.84695,-142.6293,-30.523361,-22.892324,-20.175701,-11.661676,-6.115666,-0.30676284,-3.602387,-1.7506046,-6.1262007,-3.0564427,-4.5964603,6900.039953228648,2445.33026450921,9618.8818359375,0.17400852,16.609589170879705,0.571533203125,0.027966669,Hi-hat
-463.37195,-234.74243,12.441,15.43619,7.8419046,-5.6245937,0.9203751,-1.4245731,-3.183099,5.5166893,-2.6824722,3.247928,-1.5751171,7830.263109562839,2002.6051722706588,9932.7880859375,0.03943888,16.869273818720487,0.7031521267361112,0.032823026,Hi-hat
-263.45346,-103.55914,-12.854502,-34.003746,-29.271338,-16.375078,-30.48892,-25.711622,-23.929903,-9.640012,-20.556799,-11.439988,-13.690929,6788.652240799585,2467.5776359150736,9429.842979029605,0.119059235,20.44661861033058,0.5922080592105263,0.048905626,Hi-hat
-364.40512,-172.83974,-40.557796,-19.76379,-10.4837885,-11.455588,-6.4168315,-5.0757565,-7.205778,-2.4130142,-4.397025,-2.6485994,-5.1062627,7115.82975046391,2418.66473942664,9755.519797585228,0.13029012,16.333943112127102,0.5791903409090909,0.035078727,Hi-hat
-298.7072,-127.41828,-27.594456,-43.51499,-27.084938,-19.67526,-11.151819,-0.68243474,-3.476698,-1.5095285,-8.227851,2.5093937,-1.2043463,7204.579081298918,2417.7922956870398,9734.59113625919,0.15022741,16.81606282212425,0.6659294577205882,0.03870893,Hi-hat
-290.04752,-155.08202,-38.29176,-48.45683,-25.520903,-17.925768,-3.7596676,-5.3180857,-15.332852,1.4430218,-1.5794293,5.833572,5.254856,7376.295629416035,2337.929906856779,9759.41162109375,0.11224482,18.132778733546303,0.6888485863095238,0.054982327,Hi-hat
-156.15501,-83.60298,8.610742,-8.134536,-27.972105,-9.050752,-25.450962,-12.768196,-14.497674,-2.8114038,-12.152239,-0.8037029,-0.42830753,6447.0602603615625,2412.3646154287085,9143.653405230978,0.11415633,20.083001641187256,0.5499532948369565,0.11903148,Hi-hat
-274.69217,-167.95694,-12.466129,-20.20245,-4.01164,-6.2472277,-6.3944964,-2.960267,-7.3462524,0.7233756,-10.168295,-2.062296,-1.8469455,7556.655536715874,2145.305250696797,9598.839393028846,0.04140707,18.884844834222715,0.7038198617788461,0.08762673,Hi-hat
-231.9371,-69.36609,-14.208298,-26.535866,-16.44589,-22.755377,-16.243366,0.699056,-2.104772,2.5921597,1.8735695,-6.7774568,-13.862392,6442.3860662740535,2809.0078621157218,9438.0029296875,0.13424319,21.281431013220136,0.5627604166666667,0.049699597,Hi-hat
-271.00732,-159.29305,-76.761406,-14.130509,-23.66121,-7.946022,-3.9705582,-1.870478,-5.243433,-0.23484294,-4.353992,1.0320458,-2.2978709,5823.885711378997,2476.8544265239434,8908.465576171875,0.16694279,17.129881916774927,0.4669189453125,0.050927434,Hi-hat
-366.10785,-204.14256,-70.63038,12.930325,2.045147,2.598499,4.196328,8.583228,-1.5476576,-4.010069,-6.7425375,-3.1515746,-6.427502,6123.798687701738,2439.628032952928,9131.320425180289,0.12863898,17.046714724659644,0.5091646634615384,0.030974269,Hi-hat
-377.08664,-194.52692,-33.530308,3.6005106,-8.108621,4.9358373,-6.233775,2.9737637,-2.2548287,3.5179098,-0.5304924,1.9708388,-0.13512573,6727.364010058309,2215.5019752531057,9345.05126953125,0.111630626,17.22233753419564,0.5817057291666666,0.032044645,Hi-hat
-388.29272,-192.30164,-22.777664,29.710678,-2.8555994,-14.3731985,-6.424754,10.26644,-2.31146,-1.9351794,-3.8053098,2.653385,-1.7368104,6608.175880008081,2332.6331147553938,9360.389775815218,0.11851663,17.16357703257294,0.5653659986413043,0.026849473,Hi-hat
-391.715,-166.17418,-20.056215,-20.207167,-8.102654,-0.22996616,-6.057136,4.1137433,-1.5830945,2.8543766,-0.01286964,2.95747,-1.2781084,7241.742782422451,2205.097716203028,9649.501000381097,0.11187361,17.069281194972735,0.6583817644817073,0.024522424,Hi-hat
